osm_id,name,name:en,int_name,old_name,old_name:en,number,street,postal_code,city,country,country_code,lat,lon,website,phone,fax,tags,description,date_added,wikidata
825191914,,,,,,,,50200,Coutances,France,fr,49.0471478,-1.4469803,,,,osm:museum,,2010-07-19T21:27:40Z,
825197496,,,,,,,,12100,Millau,France,fr,44.0976838,3.0809648,,,,osm:museum,,2012-11-08T17:31:28Z,
825198045,,,,,,,,12100,Millau,France,fr,44.0973748,3.0811358,,,,osm:museum,,2012-11-08T17:31:28Z,
825198461,,,,,,,,12100,Millau,France,fr,44.097664,3.0812686,,,,osm:museum,,2012-11-08T17:31:28Z,
825204211,,,,,,,,50200,Coutances,France,fr,49.0470363,-1.4469645,,,,osm:museum,,2010-07-19T21:33:15Z,
825205202,,,,,,,,12100,Millau,France,fr,44.0974509,3.0811937,,,,osm:museum,,2012-11-08T17:31:34Z,
825207396,,,,,,,,12100,Millau,France,fr,44.097588,3.0810496,,,,osm:museum,,2012-11-08T17:31:36Z,
825208048,,,,,,,,50200,Coutances,France,fr,49.0471421,-1.4469672,,,,osm:museum,,2010-07-19T21:35:15Z,
825208964,,,,,,,,50200,Coutances,France,fr,49.0471438,-1.4466755,,,,osm:museum,,2010-07-19T21:35:54Z,
825220316,,,,,,,,50200,Coutances,France,fr,49.0470429,-1.4469927,,,,osm:museum,,2010-07-19T21:43:09Z,
825220467,,,,,,,,50200,Coutances,France,fr,49.0471528,-1.44708,,,,osm:museum,,2010-07-19T21:43:18Z,
825222641,,,,,,,,50200,Coutances,France,fr,49.0471941,-1.4468058,,,,osm:museum,,2010-07-19T21:47:02Z,
825225908,,,,,,,,50200,Coutances,France,fr,49.047028,-1.4468738,,,,osm:museum,,2010-07-19T21:49:18Z,
825228325,,,,,,,,50200,Coutances,France,fr,49.0470672,-1.4469673,,,,osm:museum,,2010-07-19T21:50:22Z,
825230801,,,,,,,,50200,Coutances,France,fr,49.0474173,-1.4472004,,,,osm:museum,,2010-07-19T21:51:39Z,
825231661,,,,,,,,50200,Coutances,France,fr,49.0473444,-1.4467955,,,,osm:museum,,2010-07-19T21:52:35Z,
825236044,,,,,,,,50200,Coutances,France,fr,49.0471974,-1.4469746,,,,osm:museum,,2010-07-19T21:56:16Z,
825236063,,,,,,,,50200,Coutances,France,fr,49.047045,-1.4468758,,,,osm:museum,,2010-07-19T21:56:16Z,
825243604,,,,,,,,50200,Coutances,France,fr,49.0474115,-1.4470188,,,,osm:museum,,2010-07-19T22:01:46Z,
825245762,,,,,,,,50200,Coutances,France,fr,49.0471433,-1.4467819,,,,osm:museum,,2010-07-19T22:03:30Z,
825247854,,,,,,,,50200,Coutances,France,fr,49.0470441,-1.4470925,,,,osm:museum,,2010-07-19T22:04:27Z,
825256287,,,,,,,,50200,Coutances,France,fr,49.0474012,-1.4466883,,,,osm:museum,,2010-07-19T22:14:29Z,
825257583,,,,,,,,50200,Coutances,France,fr,49.0473584,-1.4472077,,,,osm:museum,,2010-07-19T22:15:25Z,
825257657,,,,,,,,50200,Coutances,France,fr,49.047074,-1.4469674,,,,osm:museum,,2010-07-19T22:15:27Z,
825260562,,,,,,,,50200,Coutances,France,fr,49.0470434,-1.4470412,,,,osm:museum,,2010-07-19T22:17:38Z,
825260933,,,,,,,,50200,Coutances,France,fr,49.0470431,-1.4469095,,,,osm:museum,,2010-07-19T22:17:58Z,
825262951,,,,,,,,50200,Coutances,France,fr,49.0470428,-1.4469642,,,,osm:museum,,2010-07-19T22:19:44Z,
826027929,Musée Art du Chocolat,,,,,,,81310,Lisle-sur-Tarn,France,fr,43.8525205,1.8101475,,,,,,2020-07-06T06:21:01Z,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,osm:museum,,,
826659329,,,,,,,,56320,Le Faouët,France,fr,48.0402472,-3.4851383,,,,osm:museum,,2010-07-20T20:00:57Z,
826659406,,,,,,,,56320,Le Faouët,France,fr,48.0404071,-3.4854771,,,,osm:museum,,2010-07-20T20:00:59Z,
826659447,,,,,,,,56320,Le Faouët,France,fr,48.0402679,-3.4854313,,,,osm:museum,,2010-07-20T20:00:59Z,
826659472,,,,,,,,56320,Le Faouët,France,fr,48.0404532,-3.4855264,,,,osm:museum,,2010-07-20T20:01:00Z,
826659517,,,,,,,,56320,Le Faouët,France,fr,48.0401162,-3.4854031,,,,osm:museum,,2010-07-20T20:01:01Z,
826659607,,,,,,,,56320,Le Faouët,France,fr,48.0402883,-3.4853468,,,,osm:museum,,2010-07-20T20:01:03Z,
826659650,,,,,,,,56320,Le Faouët,France,fr,48.0404382,-3.4856115,,,,osm:museum,,2010-07-20T20:01:04Z,
826659691,,,,,,,,56320,Le Faouët,France,fr,48.0404711,-3.4854861,,,,osm:museum,,2010-07-20T20:01:05Z,
826659821,,,,,,,,56320,Le Faouët,France,fr,48.0403373,-3.4852356,,,,osm:museum,,2010-07-20T20:01:08Z,
826659863,,,,,,,,56320,Le Faouët,France,fr,48.0404275,-3.4854402,,,,osm:museum,,2010-07-20T20:01:09Z,
826659906,,,,,,,,56320,Le Faouët,France,fr,48.0402242,-3.4855199,,,,osm:museum,,2010-07-20T20:01:10Z,
826659924,,,,,,,,56320,Le Faouët,France,fr,48.0404698,-3.4855457,,,,osm:museum,,2010-07-20T20:01:10Z,
826680499,,,,,,,,75008,Paris,France,fr,48.87553,2.3102008,,,,osm:museum,,2010-07-20T20:12:30Z,
826680536,,,,,,,,75008,Paris,France,fr,48.8755701,2.3104208,,,,osm:museum,,2016-11-28T21:48:55Z,
826680542,,,,,,,,75008,Paris,France,fr,48.8755788,2.3107966,,,,osm:museum,,2016-11-28T21:48:55Z,
826680569,,,,,,,,75008,Paris,France,fr,48.8756573,2.3108504,,,,osm:museum,,2016-11-28T21:48:55Z,
826680591,,,,,,,,75008,Paris,France,fr,48.8756468,2.3108557,,,,osm:museum,,2010-07-20T20:12:34Z,
826680658,,,,,,,,75008,Paris,France,fr,48.8755728,2.3104726,,,,osm:museum,,2010-07-20T20:12:37Z,
826680660,,,,,,,,75008,Paris,France,fr,48.8755533,2.3108044,,,,osm:museum,,2010-07-20T20:12:37Z,
826680692,,,,,,,,75008,Paris,France,fr,48.8756802,2.3108447,,,,osm:museum,,2010-07-20T20:12:38Z,
826680734,,,,,,,,75008,Paris,France,fr,48.8757567,2.3107745,,,,osm:museum,,2010-07-20T20:12:39Z,
826680773,,,,,,,,75008,Paris,France,fr,48.8752588,2.3109365,,,,osm:museum,,2010-07-20T20:12:41Z,
826680783,,,,,,,,75008,Paris,France,fr,48.8757466,2.3107876,,,,osm:museum,,2010-07-20T20:12:41Z,
826680801,,,,,,,,75008,Paris,France,fr,48.8755899,2.3101961,,,,osm:museum,,2010-07-20T20:12:42Z,
826680813,,,,,,,,75008,Paris,France,fr,48.8757613,2.310771,,,,osm:museum,,2010-07-20T20:12:42Z,
826680829,,,,,,,,75008,Paris,France,fr,48.875536,2.3102705,,,,osm:museum,,2010-07-20T20:12:43Z,
826680875,,,,,,,,75008,Paris,France,fr,48.8756929,2.310837,,,,osm:museum,,2010-07-20T20:12:45Z,
826680983,,,,,,,,75008,Paris,France,fr,48.8755649,2.3102658,,,,osm:museum,,2010-07-20T20:12:48Z,
826680985,,,,,,,,75008,Paris,France,fr,48.8755784,2.3106395,,,,osm:museum,,2016-11-28T21:48:55Z,
826681002,,,,,,,,75008,Paris,France,fr,48.8756096,2.3108557,,,,osm:museum,,2010-07-20T20:12:49Z,
826681121,,,,,,,,75008,Paris,France,fr,48.8755665,2.3103179,,,,osm:museum,,2016-11-28T21:48:55Z,
826681132,,,,,,,,75008,Paris,France,fr,48.8755847,2.3107436,,,,osm:museum,,2010-07-20T20:12:54Z,
826681195,,,,,,,,75008,Paris,France,fr,48.8757146,2.3108166,,,,osm:museum,,2010-07-20T20:12:56Z,
826681209,,,,,,,,75008,Paris,France,fr,48.8755352,2.3102632,,,,osm:museum,,2010-07-20T20:12:57Z,
826681238,,,,,,,,75008,Paris,France,fr,48.8755719,2.3104628,,,,osm:museum,,2016-11-28T21:48:55Z,
826681249,,,,,,,,75008,Paris,France,fr,48.8755559,2.310804,,,,osm:museum,,2010-07-20T20:12:58Z,
826681352,,,,,,,,75008,Paris,France,fr,48.8755899,2.3101908,,,,osm:museum,,2010-07-20T20:13:02Z,
826681367,,,,,,,,75008,Paris,France,fr,48.8755831,2.3105885,,,,osm:museum,,2010-07-20T20:13:03Z,
826681373,,,,,,,,75008,Paris,France,fr,48.8755776,2.3105881,,,,osm:museum,,2010-07-20T20:13:03Z,
826681402,,,,,,,,75008,Paris,France,fr,48.8756916,2.3108344,,,,osm:museum,,2010-07-20T20:13:04Z,
826681454,,,,,,,,75008,Paris,France,fr,48.8753703,2.3101768,,,,osm:museum,,2010-07-20T20:13:06Z,
826681465,,,,,,,,75008,Paris,France,fr,48.8757553,2.310772,,,,osm:museum,,2010-07-20T20:13:07Z,
826681479,,,,,,,,75008,Paris,France,fr,48.8755819,2.3101956,,,,osm:museum,,2016-11-28T21:48:55Z,
826681510,,,,,,,,75008,Paris,France,fr,48.8755577,2.3102656,,,,osm:museum,,2010-07-20T20:13:08Z,
826681540,,,,,,,,75008,Paris,France,fr,48.8756093,2.3108585,,,,osm:museum,,2010-07-20T20:13:10Z,
826681596,,,,,,,,75008,Paris,France,fr,48.8756123,2.3101564,,,,osm:museum,,2010-07-20T20:13:12Z,
826681623,,,,,,,,75008,Paris,France,fr,48.8755699,2.3104103,,,,osm:museum,,2016-11-28T21:48:55Z,
826681625,,,,,,,,75008,Paris,France,fr,48.8755867,2.3107969,,,,osm:museum,,2010-07-20T20:13:13Z,
826681652,,,,,,,,75008,Paris,France,fr,48.8755826,2.3107438,,,,osm:museum,,2010-07-20T20:13:14Z,
826681679,,,,,,,,75008,Paris,France,fr,48.8756182,2.3108616,,,,osm:museum,,2010-07-20T20:13:15Z,
826681709,,,,,,,,75008,Paris,France,fr,48.8757159,2.3108201,,,,osm:museum,,2010-07-20T20:13:16Z,
826681720,,,,,,,,75008,Paris,France,fr,48.8755327,2.310263,,,,osm:museum,,2010-07-20T20:13:16Z,
826681763,,,,,,,,75008,Paris,France,fr,48.8755556,2.3107975,,,,osm:museum,,2010-07-20T20:13:18Z,
826681820,,,,,,,,75008,Paris,France,fr,48.8756459,2.3108529,,,,osm:museum,,2010-07-20T20:13:20Z,
826681853,,,,,,,,75008,Paris,France,fr,48.8757257,2.3108085,,,,osm:museum,,2016-11-28T21:48:55Z,
826681901,,,,,,,,75008,Paris,France,fr,48.875578,2.3104723,,,,osm:museum,,2010-07-20T20:13:22Z,
826681922,,,,,,,,75008,Paris,France,fr,48.8755557,2.3108623,,,,osm:museum,,2010-07-20T20:13:23Z,
826681955,,,,,,,,75008,Paris,France,fr,48.8756797,2.3108417,,,,osm:museum,,2010-07-20T20:13:25Z,
826682038,,,,,,,,75008,Paris,France,fr,48.8752297,2.3101886,,,,osm:museum,,2010-07-20T20:13:27Z,
826682050,,,,,,,,75008,Paris,France,fr,48.8757452,2.3107848,,,,osm:museum,,2010-07-20T20:13:27Z,
826682083,,,,,,,,75008,Paris,France,fr,48.8758041,2.3108856,,,,osm:museum,,2010-07-20T20:13:28Z,
826682102,,,,,,,,75008,Paris,France,fr,48.8755573,2.3102689,,,,osm:museum,,2010-07-20T20:13:29Z,
826682108,,,,,,,,75008,Paris,France,fr,48.8755772,2.3105976,,,,osm:museum,,2016-11-28T21:48:55Z,
826682191,,,,,,,,75008,Paris,France,fr,48.8755595,2.3101613,,,,osm:museum,,2010-07-20T20:13:33Z,
826682252,,,,,,,,75008,Paris,France,fr,48.8756182,2.3108548,,,,osm:museum,,2010-07-20T20:13:36Z,
826835473,,,,,,,,75008,Paris,France,fr,48.8768106,2.3078801,,,,osm:museum,,2010-07-20T21:54:56Z,
826835537,,,,,,,,75008,Paris,France,fr,48.8766756,2.3078211,,,,osm:museum,,2010-07-20T21:54:59Z,
826835540,,,,,,,,75008,Paris,France,fr,48.8768236,2.3077491,,,,osm:museum,,2010-07-20T21:54:59Z,
826835605,,,,,,,,75008,Paris,France,fr,48.8766722,2.3078442,,,,osm:museum,,2010-07-20T21:55:03Z,
826835642,,,,,,,,75008,Paris,France,fr,48.8768105,2.3077248,,,,osm:museum,,2010-07-20T21:55:05Z,
826835709,,,,,,,,75008,Paris,France,fr,48.8767503,2.3076107,,,,osm:museum,,2010-07-20T21:55:08Z,
826835773,,,,,,,,75008,Paris,France,fr,48.8766807,2.3076964,,,,,,2020-11-05T03:00:15Z,
,,,,,,,,,,,,,,,,,osm:museum,,,
826835839,,,,,,,,75008,Paris,France,fr,48.8766884,2.3077101,,,,osm:museum,,2010-07-20T21:55:15Z,
826986824,,,,,,,,92800,Puteaux,France,fr,48.8782087,2.2396366,,,,osm:museum,,2010-07-21T00:11:45Z,
826987381,,,,,,,,92800,Puteaux,France,fr,48.8782472,2.2395163,,,,osm:museum,,2010-07-21T00:12:20Z,
826987540,,,,,,,,92800,Puteaux,France,fr,48.8783227,2.2396117,,,,osm:museum,,2010-07-21T00:12:30Z,
826989230,,,,,,,,92800,Puteaux,France,fr,48.8782975,2.239745,,,,osm:museum,,2010-07-21T00:14:09Z,
826995523,,,,,,,,92800,Puteaux,France,fr,48.878316,2.2396032,,,,osm:museum,,2010-07-21T00:19:05Z,
827000002,,,,,,,,92800,Puteaux,France,fr,48.8782752,2.2397166,,,,osm:museum,,2010-07-21T00:22:40Z,
827001938,,,,,,,,92800,Puteaux,France,fr,48.878199,2.239455,,,,osm:museum,,2010-07-21T00:24:40Z,
827004594,,,,,,,,92800,Puteaux,France,fr,48.8783507,2.2396428,,,,osm:museum,,2010-07-21T00:27:27Z,
827012524,,,,,,,,92800,Puteaux,France,fr,48.8783381,2.2396272,,,,osm:museum,,2010-07-21T00:32:34Z,
827013041,,,,,,,,92800,Puteaux,France,fr,48.8783231,2.2396962,,,,osm:museum,,2010-07-21T00:33:04Z,
827016106,,,,,,,,92800,Puteaux,France,fr,48.8782366,2.239672,,,,osm:museum,,2010-07-21T00:35:02Z,
827025641,,,,,,,,92800,Puteaux,France,fr,48.8783239,2.2396097,,,,osm:museum,,2010-07-21T00:40:40Z,
827026525,,,,,,,,92800,Puteaux,France,fr,48.8781359,2.2395438,,,,osm:museum,,2010-07-21T00:41:40Z,
827172495,,,,,,,,65100,Lourdes,France,fr,43.0899764,-0.0554575,,,,osm:museum,,2010-07-21T06:06:59Z,
827172638,,,,,,,,65100,Lourdes,France,fr,43.0900438,-0.0554958,,,,osm:museum,,2010-07-21T06:07:06Z,
827172728,,,,,,,,65100,Lourdes,France,fr,43.0900196,-0.055409,,,,osm:museum,,2010-07-21T06:07:09Z,
827172875,,,,,,,,65100,Lourdes,France,fr,43.0900607,-0.0554364,,,,osm:museum,,2010-07-21T06:07:15Z,
827173090,,,,,,,,65100,Lourdes,France,fr,43.0900868,-0.0554316,,,,osm:museum,,2010-07-21T06:07:21Z,
827173216,,,,,,,,65100,Lourdes,France,fr,43.0899891,-0.0553822,,,,osm:museum,,2010-07-21T06:07:26Z,
827173248,,,,,,,,65100,Lourdes,France,fr,43.0901129,-0.055446,,,,osm:museum,,2010-07-21T06:07:28Z,
827173294,,,,,,,,65100,Lourdes,France,fr,43.0900772,-0.0555681,,,,osm:museum,,2010-07-21T06:07:30Z,
827173363,,,,,,,,65100,Lourdes,France,fr,43.0899646,-0.0553697,,,,osm:museum,,2010-07-21T06:07:33Z,
827173502,,,,,,,,65100,Lourdes,France,fr,43.0899537,-0.0554058,,,,osm:museum,,2010-07-21T06:07:38Z,
827173639,,,,,,,,65100,Lourdes,France,fr,43.0900594,-0.0554416,,,,osm:museum,,2010-07-21T06:07:45Z,
827173684,,,,,,,,65100,Lourdes,France,fr,43.090049,-0.0554777,,,,osm:museum,,2010-07-21T06:07:47Z,
827173753,,,,,,,,65100,Lourdes,France,fr,43.0900482,-0.0555527,,,,osm:museum,,2010-07-21T06:07:50Z,
827173898,,,,,,,,65100,Lourdes,France,fr,43.0900658,-0.0554864,,,,osm:museum,,2010-07-21T06:07:57Z,
827173967,,,,,,,,65100,Lourdes,France,fr,43.0900803,-0.0554522,,,,osm:museum,,2010-07-21T06:08:00Z,
827174032,,,,,,,,65100,Lourdes,France,fr,43.0899871,-0.0553908,,,,osm:museum,,2010-07-21T06:08:03Z,
827174171,,,,,,,,65100,Lourdes,France,fr,43.0900189,-0.0554134,,,,osm:museum,,2010-07-21T06:08:10Z,
827174212,,,,,,,,65100,Lourdes,France,fr,43.0900521,-0.0555372,,,,osm:museum,,2010-07-21T06:08:12Z,
827775811,,,,,,,,13004,Marseille,France,fr,43.3035815,5.3945575,,,,osm:museum,,2019-08-13T22:29:40Z,
827776763,,,,,,,,13004,Marseille,France,fr,43.3040371,5.3949027,,,,osm:museum,,2019-08-13T22:29:40Z,
827778348,,,,,,,,13004,Marseille,France,fr,43.3035819,5.3943895,,,,osm:museum,,2019-08-13T22:29:40Z,
827779727,,,,,,,,13004,Marseille,France,fr,43.3044299,5.3941731,,,,osm:museum,,2014-09-30T12:04:16Z,
827780839,,,,,,,,13004,Marseille,France,fr,43.3043959,5.3938442,,,,osm:museum,,2014-09-30T12:01:18Z,
827780844,,,,,,,,13004,Marseille,France,fr,43.304606,5.3936612,,,,osm:museum,,2014-09-30T12:01:18Z,
827780915,,,,,,,,13004,Marseille,France,fr,43.3035341,5.3944606,,,,osm:museum,,2019-08-13T22:29:40Z,
827780959,,,,,,,,13004,Marseille,France,fr,43.3044278,5.3940252,,,,osm:museum,,2010-07-21T17:10:07Z,
827781140,,,,,,,,13004,Marseille,France,fr,43.3047492,5.3940955,,,,osm:museum,,2014-09-30T12:01:18Z,
827781218,,,,,,,,13004,Marseille,France,fr,43.3046024,5.3936805,,,,osm:museum,,2014-09-30T12:01:19Z,
827781617,,,,,,,,13004,Marseille,France,fr,43.3039862,5.3945403,,,,osm:museum,,2019-08-13T22:29:40Z,
827782323,,,,,,,,13004,Marseille,France,fr,43.303847,5.395074,,,,osm:museum,,2019-08-13T22:29:40Z,
827783096,,,,,,,,13004,Marseille,France,fr,43.303525,5.3944468,,,,osm:museum,,2019-08-13T22:29:40Z,
827784479,,,,,,,,13004,Marseille,France,fr,43.3044004,5.3936817,,,,osm:museum,,2010-07-21T17:12:05Z,
827785420,,,,,,,,13004,Marseille,France,fr,43.3045905,5.3942602,,,,osm:museum,,2014-09-30T12:01:19Z,
827786148,,,,,,,,13004,Marseille,France,fr,43.3038487,5.3950782,,,,osm:museum,,2019-08-13T22:29:40Z,
827786568,,,,,,,,13004,Marseille,France,fr,43.3044296,5.3940282,,,,osm:museum,,2014-09-30T12:01:19Z,
827787010,,,,,,,,13004,Marseille,France,fr,43.3047936,5.3940555,,,,osm:museum,,2014-09-30T12:01:19Z,
827787269,,,,,,,,13004,Marseille,France,fr,43.3037475,5.3942745,,,,osm:museum,,2019-08-13T22:29:40Z,
827788229,,,,,,,,13004,Marseille,France,fr,43.3045617,5.3935613,,,,osm:museum,,2014-09-30T12:01:19Z,
827788861,,,,,,,,13004,Marseille,France,fr,43.3043953,5.3940981,,,,osm:museum,,2014-09-30T12:04:16Z,
827790582,,,,,,,,13004,Marseille,France,fr,43.304567,5.393711,,,,osm:museum,,2010-07-21T17:16:37Z,
827790974,,,,,,,,13004,Marseille,France,fr,43.3048007,5.3940709,,,,osm:museum,,2014-09-30T12:01:19Z,
827791026,,,,,,,,13004,Marseille,France,fr,43.303865,5.3945131,,,,osm:museum,,2019-08-13T22:29:40Z,
827791333,,,,,,,,13004,Marseille,France,fr,43.3038999,5.3944882,,,,osm:museum,,2019-08-13T22:29:40Z,
827792251,,,,,,,,13004,Marseille,France,fr,43.3040215,5.3949275,,,,osm:museum,,2019-08-13T22:29:40Z,
827792647,,,,,,,,13004,Marseille,France,fr,43.3037754,5.3949518,,,,osm:museum,,2019-08-13T22:29:40Z,
827793465,,,,,,,,13004,Marseille,France,fr,43.3037789,5.3949531,,,,osm:museum,,2019-08-13T22:29:40Z,
827794759,,,,,,,,13004,Marseille,France,fr,43.3044623,5.3939875,,,,osm:museum,,2014-09-30T12:01:19Z,
827797841,,,,,,,,13004,Marseille,France,fr,43.3048559,5.3941874,,,,osm:museum,,2014-09-30T12:01:19Z,
827799570,,,,,,,,13004,Marseille,France,fr,43.3040274,5.3949112,,,,osm:museum,,2019-08-13T22:29:40Z,
827800375,,,,,,,,13004,Marseille,France,fr,43.3035985,5.394564,,,,osm:museum,,2019-08-13T22:29:40Z,
827800937,,,,,,,,13004,Marseille,France,fr,43.3046502,5.3943689,,,,osm:museum,,2014-09-30T12:01:19Z,
827803011,,,,,,,,13004,Marseille,France,fr,43.3045864,5.3942637,,,,osm:museum,,2014-09-30T12:01:19Z,
827804093,,,,,,,,13004,Marseille,France,fr,43.3039549,5.3944631,,,,osm:museum,,2019-08-13T22:29:40Z,
827804756,,,,,,,,13004,Marseille,France,fr,43.3048483,5.3941709,,,,osm:museum,,2014-09-30T12:01:19Z,
827805613,,,,,,,,13004,Marseille,France,fr,43.30396,5.3946044,,,,osm:museum,,2019-08-13T22:29:40Z,
827806024,,,,,,,,13004,Marseille,France,fr,43.3037504,5.394272,,,,osm:museum,,2019-08-13T22:29:40Z,
827806939,,,,,,,,13004,Marseille,France,fr,43.3045165,5.3941211,,,,osm:museum,,2010-07-21T17:23:56Z,
827807753,,,,,,,,13004,Marseille,France,fr,43.3037324,5.394272,,,,osm:museum,,2019-08-13T22:29:40Z,
827808315,,,,,,,,13004,Marseille,France,fr,43.3039758,5.3947771,,,,osm:museum,,2019-08-13T22:29:40Z,
827808650,,,,,,,,13004,Marseille,France,fr,43.3040311,5.3949192,,,,osm:museum,,2019-08-13T22:29:40Z,
827808925,,,,,,,,13004,Marseille,France,fr,43.3046356,5.3943588,,,,osm:museum,,2014-09-30T12:01:20Z,
827809306,,,,,,,,13004,Marseille,France,fr,43.3035753,5.3944071,,,,osm:museum,,2019-08-13T22:29:40Z,
827809845,,,,,,,,13004,Marseille,France,fr,43.3045423,5.3935558,,,,osm:museum,,2014-09-30T12:01:20Z,
827811630,,,,,,,,13004,Marseille,France,fr,43.3044795,5.3941486,,,,osm:museum,,2010-07-21T17:26:50Z,
827814488,,,,,,,,13004,Marseille,France,fr,43.303585,5.3943917,,,,osm:museum,,2019-08-13T22:29:40Z,
827814651,,,,,,,,13004,Marseille,France,fr,43.304436,5.394177,,,,osm:museum,,2014-09-30T12:04:16Z,
827815967,,,,,,,,13004,Marseille,France,fr,43.3043993,5.3938638,,,,osm:museum,,2014-09-30T12:01:20Z,
827818332,,,,,,,,13004,Marseille,France,fr,43.3038224,5.3949112,,,,osm:museum,,2019-08-13T22:29:40Z,
827818441,,,,,,,,13004,Marseille,France,fr,43.3046156,5.3936746,,,,osm:museum,,2016-03-15T12:43:34Z,
827819868,,,,,,,,13004,Marseille,France,fr,43.3044021,5.3938613,,,,osm:museum,,2014-09-30T12:01:20Z,
827820443,,,,,,,,13004,Marseille,France,fr,43.3046038,5.3936843,,,,osm:museum,,2014-09-30T12:01:20Z,
827823810,,,,,,,,13004,Marseille,France,fr,43.3035862,5.3945746,,,,osm:museum,,2019-08-13T22:29:40Z,
827824355,,,,,,,,13004,Marseille,France,fr,43.3045443,5.3935607,,,,osm:museum,,2014-09-30T12:01:20Z,
827825740,,,,,,,,13004,Marseille,France,fr,43.3039015,5.3944917,,,,osm:museum,,2019-08-13T22:29:40Z,
827827317,,,,,,,,13004,Marseille,France,fr,43.3038683,5.3945203,,,,osm:museum,,2019-08-13T22:29:40Z,
827828761,,,,,,,,13004,Marseille,France,fr,43.3039624,5.3944794,,,,osm:museum,,2019-08-13T22:29:40Z,
827830362,,,,,,,,13004,Marseille,France,fr,43.3046099,5.3936586,,,,osm:museum,,2014-09-30T12:01:20Z,
827830867,,,,,,,,13004,Marseille,France,fr,43.3045102,5.393592,,,,osm:museum,,2010-07-21T17:33:05Z,
827832677,,,,,,,,13004,Marseille,France,fr,43.3039163,5.3946484,,,,osm:museum,,2019-08-13T22:29:40Z,
827833126,,,,,,,,13004,Marseille,France,fr,43.3035379,5.3944584,,,,osm:museum,,2019-08-13T22:29:40Z,
827834950,,,,,,,,13004,Marseille,France,fr,43.3037953,5.3943701,,,,osm:museum,,2019-08-13T22:29:40Z,
827842091,,,,,,,,13004,Marseille,France,fr,43.3044417,5.394183,,,,osm:museum,,2010-07-21T17:36:21Z,
827843176,,,,,,,,13004,Marseille,France,fr,43.3043536,5.3937232,,,,osm:museum,,2014-09-30T12:01:20Z,
827847563,,,,,,,,13004,Marseille,France,fr,43.3047979,5.3940732,,,,osm:museum,,2014-09-30T12:01:20Z,
827848975,,,,,,,,13004,Marseille,France,fr,43.3039546,5.394609,,,,osm:museum,,2019-08-13T22:29:40Z,
827853716,,,,,,,,13004,Marseille,France,fr,43.3048442,5.3941976,,,,osm:museum,,2014-09-30T12:01:20Z,
827858178,,,,,,,,13004,Marseille,France,fr,43.3035961,5.3945598,,,,osm:museum,,2019-08-13T22:29:40Z,
827858475,,,,,,,,13004,Marseille,France,fr,43.3037758,5.394971,,,,osm:museum,,2019-08-13T22:29:40Z,
827859947,,,,,,,,13004,Marseille,France,fr,43.3039818,5.3947905,,,,osm:museum,,2019-08-13T22:29:40Z,
827862734,,,,,,,,13004,Marseille,France,fr,43.3044958,5.3935918,,,,osm:museum,,2010-07-21T17:42:41Z,
827864348,,,,,,,,13004,Marseille,France,fr,43.3047504,5.394098,,,,osm:museum,,2014-09-30T12:01:20Z,
827864376,,,,,,,,13004,Marseille,France,fr,43.3038594,5.3945179,,,,osm:museum,,2019-08-13T22:29:40Z,
827866395,,,,,,,,13004,Marseille,France,fr,43.3035379,5.3944356,,,,osm:museum,,2019-08-13T22:29:40Z,
827868380,,,,,,,,13004,Marseille,France,fr,43.3037309,5.3942689,,,,osm:museum,,2019-08-13T22:29:40Z,
827870602,,,,,,,,13004,Marseille,France,fr,43.3038344,5.3950804,,,,osm:museum,,2019-08-13T22:29:40Z,
827875093,,,,,,,,13004,Marseille,France,fr,43.3044395,5.3941847,,,,osm:museum,,2010-07-21T17:45:39Z,
827884534,,,,,,,,13004,Marseille,France,fr,43.303822,5.3950715,,,,osm:museum,,2019-08-13T22:29:40Z,
827885024,,,,,,,,13004,Marseille,France,fr,43.3048352,5.3942114,,,,osm:museum,,2014-09-30T12:01:20Z,
827886150,,,,,,,,13004,Marseille,France,fr,43.3043975,5.3936765,,,,osm:museum,,2010-07-21T17:48:29Z,
827890214,,,,,,,,13004,Marseille,France,fr,43.3036919,5.3942941,,,,osm:museum,,2019-08-13T22:29:40Z,
827892569,,,,,,,,13004,Marseille,France,fr,43.3037439,5.3942577,,,,osm:museum,,2019-08-13T22:29:40Z,
827893916,,,,,,,,13004,Marseille,France,fr,43.3044965,5.3935964,,,,osm:museum,,2010-07-21T17:52:21Z,
827894993,,,,,,,,13004,Marseille,France,fr,43.3040306,5.3948885,,,,osm:museum,,2019-08-13T22:29:40Z,
827898360,,,,,,,,13004,Marseille,France,fr,43.3044807,5.3941424,,,,osm:museum,,2010-07-21T17:53:43Z,
827899894,,,,,,,,13004,Marseille,France,fr,43.3039975,5.3945619,,,,osm:museum,,2019-08-13T22:29:40Z,
827903511,,,,,,,,13004,Marseille,France,fr,43.3035714,5.3943986,,,,osm:museum,,2019-08-13T22:29:40Z,
827903515,,,,,,,,13004,Marseille,France,fr,43.3045691,5.3937147,,,,osm:museum,,2010-07-21T17:55:17Z,
827908008,,,,,,,,13004,Marseille,France,fr,43.3039441,5.3944501,,,,osm:museum,,2019-08-13T22:29:40Z,
827911478,,,,,,,,13004,Marseille,France,fr,43.3036819,5.3943078,,,,osm:museum,,2019-08-13T22:29:40Z,
