ref_musee;nom_du_musee;regions;ville;annee;departements;date_appellation;payant;gratuit;total;note;commentaire
8106502;Musée Jean Jaurès;MIDI-PYRENEES;CASTRES;2009;TARN;06/01/2002;1577;10986;12563;;
0269101;Musée Entomologique;PICARDIE;SAINT-QUENTIN;2005;AISNE;01/02/2003;4350;3630;7980;;
0415801;Musée départemental de préhistoire;PROVENCE-ALPES-CÔTE D'AZUR;QUINSON;2017;ALPES DE HAUTE PROVENCE;01/02/2003;63151;10851;74002;;
0278901;Musée de La Thiérache;PICARDIE;VERVINS;2005;AISNE;01/02/2003;0;6000;6000;;
0420901;Musée Gallo-Romain Sisteron;PROVENCE-ALPES-CÔTE D'AZUR;SISTERON;2017;ALPES DE HAUTE PROVENCE;01/02/2003;235;8214;8449;;
0281001;Musée Alexandre Dumas;PICARDIE;VILLERS COTTERETS;2005;AISNE;01/02/2003;608;1096;1704;;
0600402;Musée d'Histoire et d'Archéologie;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;2017;ALPES-MARITIMES;01/02/2003;5412;6175;11587;;
6005701;Musée Départemental de l'Oise;PICARDIE;BEAUVAIS;2005;OISE;01/02/2003;4086;10381;14467;;
0601802;Musée d'Histoire Locale;PROVENCE-ALPES-CÔTE D'AZUR;BIOT;2017;ALPES-MARITIMES;01/02/2003;2600;0;2600;;
6015905;Musée de la Figurine Historique;PICARDIE;COMPIEGNE;2005;OISE;01/02/2003;4267;4912;9179;;
0602902;Musée de la Mer;PROVENCE-ALPES-CÔTE D'AZUR;CANNES;2017;ALPES-MARITIMES;01/02/2003;45690;34837;80527;;
6047103;Musée Jean Calvin;PICARDIE;NOYON;2005;OISE;01/02/2003;2975;0;2975;;
0608303;Musée de Préhistoire Régionale;PROVENCE-ALPES-CÔTE D'AZUR;MENTON;2017;ALPES-MARITIMES;01/02/2003;1966;5468;7434;;
8000101;Musée Boucher-de-Perthes;PICARDIE;ABBEVILLE;2005;SOMME;01/02/2003;9147;0;9147;;
0608804;Musée d'Art Naïf Anatole Jakovsky;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2017;ALPES-MARITIMES;01/02/2003;2671;4841;7512;;
8071601;Musée Départemental de l'Abbaye de Saint-Riquier;PICARDIE;ABBEVILLE;2005;SOMME;01/02/2003;0;22516;22516;;
0608811;Musée National Marc Chagall;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2017;ALPES-MARITIMES;06/01/2002;98185;54361;152546;;
1730002;Musée du Nouveau Monde;POITOU-CHARENTES;LA ROCHELLE;2005;CHARENTE-MARITIME;26/05/2002;4345;5277;9622;;
0615501;Musée Magnelli, Musée de la Céramique;PROVENCE-ALPES-CÔTE D'AZUR;VALLAURIS;2017;ALPES-MARITIMES;01/02/2003;13226;10780;24006;;
1730005;Musée Protestant;POITOU-CHARENTES;LA ROCHELLE;2005;CHARENTE-MARITIME;01/02/2003;1500;573;2073;;
1300107;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2017;BOUCHES DU RHONE;06/01/2002;3140;9957;13097;;
7904201;Musée des Tumulus de Bougon;POITOU-CHARENTES;BOUGON;2005;DEUX-SEVRES;01/02/2003;22612;6186;28798;;
1300104;Musée Granet;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2017;BOUCHES DU RHONE;01/02/2003;81946;59132;141078;;
7904901;Musée de Bressuire;POITOU-CHARENTES;BRESSUIRE;2005;DEUX-SEVRES;01/02/2003;0;3870;3870;;
1300405;Musée Départemental de l'Arles Antique;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2017;BOUCHES DU RHONE;01/02/2003;47832;94933;142765;;
8613701;Musée Charbonneau-Lassay;POITOU-CHARENTES;LOUDUN;2005;VIENNE;01/02/2003;232;203;435;;
1305201;Musée Frédéric Mistral;PROVENCE-ALPES-CÔTE D'AZUR;MAILLANE;2017;BOUCHES DU RHONE;01/02/2003;577;49;626;;
0408801;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;FORCALQUIER;2005;ALPES DE HAUTE PROVENCE;01/02/2003;;;;F;
1305508;Musée d'Arts Africains, Océaniens, Amérindiens;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;01/02/2003;;;;;"1305507 ; 1305508"
0416601;Musée Archéologique;PROVENCE-ALPES-CÔTE D'AZUR;RIEZ-LA-ROMAINE;2005;ALPES DE HAUTE PROVENCE;01/02/2003;;;;NC;
1305505;Musée d'Histoire de Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;01/02/2003;26084;47782;73866;;
0422701;Musée archéologique;PROVENCE-ALPES-CÔTE D'AZUR;VACHERES;2005;ALPES DE HAUTE PROVENCE;01/02/2003;1126;246;1372;;
1320402;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2017;BOUCHES DU RHONE;06/01/2002;14179;53339;67518;;
0606902;Musée d'Art et d'Histoire de Provence;PROVENCE-ALPES-CÔTE D'AZUR;GRASSE;2005;ALPES-MARITIMES;01/02/2003;4912;18000;22912;;
1305601;Musée Ziem;PROVENCE-ALPES-CÔTE D'AZUR;MARTIGUES;2017;BOUCHES DU RHONE;01/02/2003;0;14348;14348;;
0608809;Musée du Vieux-Logis de Nice;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2005;ALPES-MARITIMES;01/02/2003;0;404;404;;
1310302;Musée de Salon et de la Crau;PROVENCE-ALPES-CÔTE D'AZUR;SALON-DE-PROVENCE;2017;BOUCHES DU RHONE;01/02/2003;0;5653;5653;;
0608802;Musée d'Art et d'Histoire;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2005;ALPES-MARITIMES;01/02/2003;;;;F;
8311801;Musée Archéologique;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-RAPHAËL;2017;VAR;01/02/2003;0;20000;20000;;
0616301;Musée Départemental des Merveilles;PROVENCE-ALPES-CÔTE D'AZUR;TENDE;2005;ALPES-MARITIMES;01/02/2003;15120;8240;23360;;
8313704;Musée National de la Marine de Toulon;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;2017;VAR;06/01/2002;30710;24762;55472;;
0615501;Musée Magnelli, Musée de la Céramique;PROVENCE-ALPES-CÔTE D'AZUR;VALLAURIS;2005;ALPES-MARITIMES;01/02/2003;22140;7148;29288;;
8400704;Musée Calvet (et musée Lapidaire);PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;2017;VAUCLUSE;06/01/2002;6678;19200;25878;;
1300104;Musée Granet;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2005;BOUCHES DU RHONE;01/02/2003;;;;F;
8412301;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;SAULT;2017;VAUCLUSE;01/02/2003;0;737;737;;
1302801;Musée Ciotaden;PROVENCE-ALPES-CÔTE D'AZUR;LA CIOTAT;2005;BOUCHES DU RHONE;01/02/2003;4208;4318;8526;;
9750202;Musée de l'Arche;ST PIERRE ET MIQUELON;SAINT-PIERRE ET MIQUELON;2017;SAINT-PIERRE ET MIQUELON;01/02/2003;3235;1476;4711;;
1301104;Fondation Louis Jou;PROVENCE-ALPES-CÔTE D'AZUR;LES-BAUX-DE-PROVENCE;2005;BOUCHES DU RHONE;01/02/2003;106;1250;1356;;
0105301;Musée du Brou;AUVERGNE-RHONE-ALPES;BOURG-EN-BRESSE;2018;AIN;01/02/2003;62284;35932;98216;;
1305502;Musée du Vieux Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2005;BOUCHES DU RHONE;01/02/2003;2377;9630;12007;;
0140701;Musée du Bois;AUVERGNE-RHONE-ALPES;SEYSSEL;2018;AIN;01/02/2003;;;;F;
1320402;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2005;BOUCHES DU RHONE;06/01/2002;12277;36135;48412;;
0311801;Musée Municipal de Gannat;AUVERGNE-RHONE-ALPES;GANNAT;2018;ALLIER;01/02/2003;609;604;1213;;
1309601;Musée Baroncelli;PROVENCE-ALPES-CÔTE D'AZUR;SAINTES-MARIES-DE-LA-MER;2005;BOUCHES DU RHONE;01/02/2003;1454;0;1454;;
0327501;Musée Municipal de Souvigny;AUVERGNE-RHONE-ALPES;SOUVIGNY;2018;ALLIER;01/02/2003;7063;2528;9591;;
1310301;Musée de l'Empéri de Salon et de la Crau;PROVENCE-ALPES-CÔTE D'AZUR;SALON-DE-PROVENCE;2005;BOUCHES DU RHONE;01/02/2003;7605;15257;22862;;
0700501;MuséAL - Musée Archéologique d'Alba;AUVERGNE-RHONE-ALPES;ALBA-LA-ROMAINE;2018;ARDECHE;17/02/2014;11953;2094;14047;;
8300201;Musée des tourneurs sur Bois;PROVENCE-ALPES-CÔTE D'AZUR;AIGUINES;2005;VAR;01/02/2003;;;;F;
0732401;Musée du Rhône;AUVERGNE-RHONE-ALPES;TOURNON-SUR-RHÔNE;2018;ARDECHE;01/02/2003;17378;11134;28512;;
8302301;Musée du Pays Brignolais;PROVENCE-ALPES-CÔTE D'AZUR;BRIGNOLES;2005;VAR;01/02/2003;2077;1510;3587;;
1501402;Musée d'Art et d'Archéologie;AUVERGNE-RHONE-ALPES;AURILLAC;2018;CANTAL;01/02/2003;1291;10947;12238;;
8311901;Musée de l'Annonciade;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-TROPEZ;2005;VAR;01/02/2003;47984;5908;53892;;
2636201;Musée des Beaux-Arts;AUVERGNE-RHONE-ALPES;VALENCE;2018;DRÔME;01/02/2003;18806;20379;39185;;
8400704;Musée Calvet (et musée Lapidaire);PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;2005;VAUCLUSE;06/01/2002;16575;14242;30817;;
2636401;Musée du site Préhistorique;AUVERGNE-RHONE-ALPES;VASSIEUX-EN-VERCORS;2018;DRÔME;01/02/2003;10883;0;10883;;
8403103;Musée Comtadin-Duplessis;PROVENCE-ALPES-CÔTE D'AZUR;CARPENTRAS;2005;VAUCLUSE;01/02/2003;1196;1222;2418;;
4311701;Musée des Arts et Traditions Populaires de Haute Loire;AUVERGNE-RHONE-ALPES;LAVAUDIEU;2018;HAUTE-LOIRE;01/02/2003;6459;75;6534;;
8413801;Musée Départemental du Cartonnage et de l'Imprimerie;PROVENCE-ALPES-CÔTE D'AZUR;VALREAS;2005;VAUCLUSE;01/02/2003;2061;1466;3527;;
3801201;Musée Gallo-Romain;AUVERGNE-RHONE-ALPES;AOSTE;2018;ISERE;01/02/2003;5114;1433;6547;;
0119201;Musée Archéologique;RHONE-ALPES;IZERNORE;2005;AIN;01/02/2003;0;386;386;;
3808201;Musée - Parc Archéologique du Lac de Paladru;AUVERGNE-RHONE-ALPES;CHARAVINES;2018;ISERE;01/02/2003;0;460;460;;
0128301;Musée du Peigne et de la Plasturgie;RHONE-ALPES;OYONNAX;2005;AIN;01/02/2003;2396;1813;4209;;
3826901;Musée Matheysin;AUVERGNE-RHONE-ALPES;LA MURE;2018;ISERE;01/02/2003;919;1230;2149;;
0718601;Musée de la terre ardéchoise;RHONE-ALPES;PRIVAS;2005;ARDECHE;01/02/2003;;;;F;
3856201;Musée Départemental de la Révolution Française;AUVERGNE-RHONE-ALPES;VIZILLE;2018;ISERE;01/02/2003;0;69610;69610;;
2621801;Musée d'Art Sacré;RHONE-ALPES;MOURS SAINT-EUSEBE;2005;DRÔME;01/02/2003;1884;290;2174;;
3856301;Musée Lucien Mainssieux;AUVERGNE-RHONE-ALPES;VOIRON;2018;ISERE;28/07/2004;0;4768;4768;;
2632401;Musée d'Archéologie Tricastine;RHONE-ALPES;SAINT-PAUL-TROIS-CHATEAUX;2005;DRÔME;01/02/2003;1724;898;2622;;
4205203;Musée Hospitalier;AUVERGNE-RHONE-ALPES;CHARLIEU;2018;LOIRE;01/02/2003;;;;;"4205202 ; 4205203"
7415201;Musée Léon Marès;RHONE-ALPES;LOVAGNY;2005;HAUTE-SAVOIE;01/02/2003;20832;0;20832;;
4209101;Musée d'Histoire du  20ème Siècle - Résistance et Déportation;AUVERGNE-RHONE-ALPES;ESTIVAREILLES;2018;LOIRE;01/02/2003;1963;1634;3597;;
3801201;Musée Gallo-Romain;RHONE-ALPES;AOSTE;2005;ISERE;01/02/2003;2964;2444;5408;;
4209401;Musée d'Archéologie;AUVERGNE-RHONE-ALPES;FEURS;2018;LOIRE;01/02/2003;1979;3464;5443;;
3815101;Musée Géo-Charles;RHONE-ALPES;ECHIROLLES;2005;ISERE;01/02/2003;0;4686;4686;;
4214701;Musée d'Allard;AUVERGNE-RHONE-ALPES;MONTBRISON;2018;LOIRE;01/02/2003;2869;6747;9616;;
3818507;Musée Stendhal;RHONE-ALPES;GRENOBLE;2005;ISERE;01/02/2003;;;;F;
4218701;Musée des Beaux-Arts et d'Archéologie J. Dechelette;AUVERGNE-RHONE-ALPES;ROANNE;2018;LOIRE;01/02/2003;6462;6291;12753;;
3800501;Conservatoire - Musée des Industries Hydroélectriques;RHONE-ALPES;VAUJANY;2005;ISERE;01/02/2003;0;12297;12297;;
4221803;Musée Folklorique du Vieux Saint-Etienne;AUVERGNE-RHONE-ALPES;SAINT-ETIENNE;2018;LOIRE;01/02/2003;;;;R;
3856201;Musée Départemental de la Révolution Française;RHONE-ALPES;VIZILLE;2005;ISERE;01/02/2003;0;54534;54534;;
6330003;Musée Régional d'Auvergne;AUVERGNE-RHONE-ALPES;RIOM;2018;PUY DE DÔME;01/02/2003;0;2276;2276;;
4217301;Musée du Vieux Pommiers;RHONE-ALPES;POMMIERS-EN-FOREZ;2005;LOIRE;01/02/2003;;;;F;
6347001;Musée Municipal Marcel Sahut;AUVERGNE-RHONE-ALPES;VOLVIC;2018;PUY DE DÔME;01/02/2003;;;;F;
4221804;Musée de la Mine / Site Couriot;RHONE-ALPES;SAINT-ETIENNE;2005;LOIRE;01/02/2003;29132;21867;50999;;
6912301;Musée Historique des Tissus;AUVERGNE-RHONE-ALPES;LYON;2018;RHÔNE;01/02/2003;35711;18335;54046;;"6912301 ; 6912302"
4221802;Musée d'Art et d'Industrie;RHONE-ALPES;SAINT-ETIENNE;2005;LOIRE;01/02/2003;21074;11467;32541;;
6938102;Musée des Beaux-Arts;AUVERGNE-RHONE-ALPES;LYON;2018;RHÔNE;06/01/2002;143458;156772;300230;;
6912304;Musée de l'Imprimerie;RHONE-ALPES;LYON;2005;RHÔNE;2005-05-10 00:00:00;;;;NC;
6938901;Musée des Sapeurs-Pompiers de Lyon;AUVERGNE-RHONE-ALPES;LYON;2018;RHÔNE;10/05/2005;5439;5241;10680;;
6912302;Musée des Arts Décoratifs;RHONE-ALPES;LYON;2005;RHÔNE;2003-02-01 00:00:00;;;;;"6912301 ; 6912302"
6938101;Musée d'Art Contemporain de Lyon;AUVERGNE-RHONE-ALPES;LYON;2018;RHÔNE;01/02/2003;37451;34861;72312;;
6938201;Musée des Hospices Civils de Lyon;RHONE-ALPES;LYON;2005;RHÔNE;01/02/2003;12557;0;12557;;
6924801;Ecomusée du Haut Beaujolais;AUVERGNE-RHONE-ALPES;THIZY-LES-BOURGS;2018;RHÔNE;10/05/2005;;;;F;
6938501;Musées Gadagne;RHONE-ALPES;LYON;2005;RHÔNE;01/02/2003;8613;2676;11289;;
7305401;Musée du Costume;AUVERGNE-RHONE-ALPES;BOURG-SAINT-MAURICE;2018;SAVOIE;01/02/2003;;;;F;
6938502;Lugdunum - Musée et Théâtres Romains;RHONE-ALPES;LYON;2005;RHÔNE;01/02/2003;50989;54934;105923;;
7306504;Muséum d'histoire naturelle;AUVERGNE-RHONE-ALPES;CHAMBERY;2018;SAVOIE;01/02/2003;0;3786;3786;;
6938901;Musée des Sapeurs-Pompiers de Lyon;RHONE-ALPES;LYON;2005;RHÔNE;2005-05-10 00:00:00;0;6238;6238;;
2105401;Musée du Vin de Bourgogne;BOURGOGNE-FRANCHE-COMTE;BEAUNE;2018;CÔTE D’OR;01/02/2003;20487;4597;25084;;
6926401;Musée Paul Dini;RHONE-ALPES;VILLEFRANCHE-SUR-SAONE;2005;RHÔNE;01/02/2003;13592;2838;16430;;
2123105;Muséum - Jardin des Sciences;BOURGOGNE-FRANCHE-COMTE;DIJON;2018;CÔTE D’OR;06/01/2002;14169;105374;119543;;
7300601;Musée archéologique et minéralogique Pierre Borrione;RHONE-ALPES;AIME-EN-TARENTAISE;2005;SAVOIE;01/02/2003;1696;0;1696;;
2123102;Musée Archéologique;BOURGOGNE-FRANCHE-COMTE;DIJON;2018;CÔTE D’OR;01/02/2003;0;38942;38942;;
7300802;Musée Archéologique;RHONE-ALPES;AIX-LES-BAINS;2005;SAVOIE;01/02/2003;;;;F;
2158401;Musée Municipal François Pompon;BOURGOGNE-FRANCHE-COMTE;SAULIEU;2018;CÔTE D’OR;01/02/2003;3308;6420;9728;;
6702101;Musée de la Folie Marco;ALSACE;BARR;2006;BAS-RHIN;01/02/2003;2682;2343;5025;;
2505602;Musée du Temps;BOURGOGNE-FRANCHE-COMTE;BESANCON;2018;DOUBS;01/02/2003;8081;32326;40407;;
6737201;Musée de l'Image Populaire de Pfaffenhoffen;ALSACE;PFAFFENHOFFEN;2006;BAS-RHIN;2002-09-07 00:00:00;2824;626;3450;;
2538801;Musée Beurnier-Rossel;BOURGOGNE-FRANCHE-COMTE;MONTBELIARD;2018;DOUBS;01/02/2003;456;2009;2465;;
6743701;Musée du Château des Rohan;ALSACE;SAVERNE;2006;BAS-RHIN;01/02/2003;4509;2433;6942;;
2538802;Musée du Château des Ducs de Wurtemberg;BOURGOGNE-FRANCHE-COMTE;MONTBELIARD;2018;DOUBS;01/02/2003;4382;9685;14067;;
6748206;Musée de l'Œuvre Notre-Dame;ALSACE;STRASBOURG;2006;BAS-RHIN;01/02/2003;12272;25212;37484;;
2546201;Musée de Pontarlier;BOURGOGNE-FRANCHE-COMTE;PONTARLIER;2018;DOUBS;01/02/2003;731;7244;7975;;
6751301;Musée J.F. Oberlin;ALSACE;WALDERSBACH;2006;BAS-RHIN;01/02/2003;19063;2341;21404;;
7012201;Musée Départemental Albert-et-Félicie Demard - ATP;BOURGOGNE-FRANCHE-COMTE;CHAMPLITTE;2018;HAUTE-SAONE;01/02/2003;4962;7205;12167;;
6754401;Musée Westercamp;ALSACE;WISSEMBOURG;2006;BAS-RHIN;01/02/2003;;;;F;
7024501;Ecomusée du Pays de la Cerise;BOURGOGNE-FRANCHE-COMTE;FOUGEROLLES;2018;HAUTE-SAONE;01/02/2003;6182;4150;10332;;
6806603;Musée Bartholdi;ALSACE;COLMAR;2006;HAUT-RHIN;01/02/2003;6327;3799;10126;;
3901301;Musée Sarret de Grozon;BOURGOGNE-FRANCHE-COMTE;ARBOIS;2018;JURA;01/02/2003;1297;1714;3011;;
6806601;Musée d'Unterlinden;ALSACE;COLMAR;2006;HAUT-RHIN;01/02/2003;167365;25725;193090;;
3909701;Musée Municipal d'Archéologie;BOURGOGNE-FRANCHE-COMTE;CHAMPAGNOLE;2018;JURA;01/02/2003;399;285;684;;
6811201;Musée du Florival;ALSACE;GUEBWILLER;2006;HAUT-RHIN;01/02/2003;3139;1957;5096;;
5805901;Musée Municipal;BOURGOGNE-FRANCHE-COMTE;LA CHARITE-SUR-LOIRE;2018;NIÈVRE;01/02/2003;;;;F;
6822401;Musée des Beaux-Arts;ALSACE;MULHOUSE;2006;HAUT-RHIN;01/02/2003;0;13085;13085;;
7101401;Musée Verger Tarin;BOURGOGNE-FRANCHE-COMTE;AUTUN;2018;SAONE ET LOIRE;01/02/2003;;;;F;
6822406;Musée du Sapeur Pompier d'Alsace;ALSACE;MULHOUSE;2006;HAUT-RHIN;01/02/2003;;;;F;
7107602;Musée Nicéphore Niepce;BOURGOGNE-FRANCHE-COMTE;CHALON-SUR-SAONE;2018;SAONE ET LOIRE;01/02/2003;0;26585;26585;;
6822404;Musée EDF Electropolis;ALSACE;MULHOUSE;2006;HAUT-RHIN;01/02/2003;29139;5184;34323;;
7110601;Musée René Davoine;BOURGOGNE-FRANCHE-COMTE;CHAROLLES;2018;SAONE ET LOIRE;01/02/2003;0;100;100;;
6822402;Musée de l'Impression sur Etoffes;ALSACE;MULHOUSE;2006;HAUT-RHIN;01/02/2003;10585;20852;31437;;
7152601;Musée Départemental de Préhistoire de Solutré;BOURGOGNE-FRANCHE-COMTE;SOLUTRE-POUILLY;2018;SAONE ET LOIRE;01/02/2003;14277;10482;24759;;
6823101;Musée Vauban;ALSACE;NEUF-BRISACH;2006;HAUT-RHIN;01/02/2003;1379;789;2168;;
9001001;Musée d'Art et d'Histoire;BOURGOGNE-FRANCHE-COMTE;BELFORT;2018;TERRITOIRE DE BELFORT;01/02/2003;3227;13151;16378;;
6827801;Musée du Papier Peint;ALSACE;RIXHEIM;2006;HAUT-RHIN;01/02/2003;6818;2417;9235;;
9004101;Forge-Musée;BOURGOGNE-FRANCHE-COMTE;ETUEFFONT;2018;TERRITOIRE DE BELFORT;01/02/2003;391;716;1107;;
6834301;Ecomusée d'Alsace;ALSACE;UNGERSHEIM;2006;HAUT-RHIN;01/02/2003;156553;23952;180505;;
8936801;Musée Colette;BOURGOGNE-FRANCHE-COMTE;SAINT-SAUVEUR-EN-PUISAYE;2018;YONNE;01/02/2003;5777;1306;7083;;
2432202;Musée Militaire - Souvenir du Périgord;AQUITAINE;PERIGUEUX;2006;DORDOGNE;01/02/2003;1691;943;2634;;
2205001;Musée du Château de Dinan;BRETAGNE;DINAN;2018;COTES D'ARMOR;01/02/2003;;;;F;
3306303;Musée des Beaux-Arts;AQUITAINE;BORDEAUX;2006;GIRONDE;06/01/2002;67107;66799;133906;;
2915502;Musée des Phares et Balises;BRETAGNE;OUESSANT;2018;FINISTERE;01/02/2003;15883;2521;18404;;
4004601;Musée Historique de l'Hydravion;AQUITAINE;BISCARROSSE;2006;LANDES;01/02/2003;20781;1181;21962;;
5601001;Musée de la Carte Postale;BRETAGNE;BAUD;2018;MORBIHAN;30/05/2017;1838;996;2834;;
4020001;Musée du Patrimoine Religieux et des Croyances Populaires;AQUITAINE;MOUSTEY;2006;LANDES;2003-02-01 00:00:00;;;;F;
1803301;Musée Estève;CENTRE-VAL DE LOIRE;BOURGES;2018;CHER;01/02/2003;;;;;"1803301 ; 1803302 ; 1803303 ; 1803306"
4028701;Musée Municipal du Lac;AQUITAINE;SANGUINET;2006;LANDES;01/02/2003;1142;280;1422;;
2836301;Musée Farcot;CENTRE-VAL DE LOIRE;SAINVILLE;2018;EURE ET LOIR;01/02/2003;24;54;78;;
4729201;Musée de Préhistoire Mésolithique Laurent Coulonges;AQUITAINE;SAUVETERRE-LA-LEMANCE;2006;LOT ET GARONNE;01/02/2003;2371;1070;3441;;
3600601;Musée de la Chemiserie et de l'Elégance Masculine;CENTRE-VAL DE LOIRE;ARGENTON-SUR-CREUSE;2018;INDRE;01/02/2003;2919;3889;6808;;
6410202;Musée Bonnat;AQUITAINE;BAYONNE;2006;PYRÉNÉES ATLANTIQUES;01/02/2003;14519;15180;29699;;
3620001;Musée Archéologique d'Argentomagus;CENTRE-VAL DE LOIRE;SAINT-MARCEL;2018;INDRE;01/02/2003;5930;4409;10339;;
6416001;Musée Edmond Rostand;AQUITAINE;CAMBO-LES-BAINS;2006;PYRÉNÉES ATLANTIQUES;01/02/2003;66204;2601;68805;;
3700301;Musée - Hôtel Morin;CENTRE-VAL DE LOIRE;AMBOISE;2018;INDRE ET LOIRE;01/02/2003;0;8676;8676;;
6444504;Musée Béarnais;AQUITAINE;PAU;2006;PYRÉNÉES ATLANTIQUES;01/02/2003;;;;F;
3722601;Musée Municipal;CENTRE-VAL DE LOIRE;SAINTE-MAURE-DE-TOURAINE;2018;INDRE ET LOIRE;01/02/2003;;;;F;
6444501;Musée Municipal des Beaux-Arts;AQUITAINE;PAU;2006;PYRÉNÉES ATLANTIQUES;01/02/2003;10759;11964;22723;;
3726104;Musée des Vins de Touraine;CENTRE-VAL DE LOIRE;TOURS;2018;INDRE ET LOIRE;01/02/2003;;;;F;
1516801;Ecomusée de Margeride-Haute-Auvergne;AUVERGNE;RUYNES-EN-MARGERIDE;2006;CANTAL;01/02/2003;17512;0;17512;;
4502801;Musée Daniel Vannier;CENTRE-VAL DE LOIRE;BEAUGENCY;2018;LOIRET;01/02/2003;;;;F;
1518701;Musée de la Haute Auvergne;AUVERGNE;SAINT-FLOUR;2006;CANTAL;01/02/2003;4781;3791;8572;;
2A00403;Musée Palais Fesch;CORSE;AJACCIO;2018;CORSE DU SUD;01/02/2003;27554;20343;47897;;
4311701;Musée des Arts et Traditions Populaires de Haute Loire;AUVERGNE;LAVAUDIEU;2006;HAUTE-LOIRE;01/02/2003;12129;465;12594;;
2B09601;Musée de la Corse;CORSE;CORTE;2018;HAUTE-CORSE;01/02/2003;63250;9726;72976;;
4316201;Musée des Manufactures de Dentelles;AUVERGNE;RETOURNAC;2006;HAUTE-LOIRE;22/04/2002;;;;NC;
0831101;Musée du Feutre;GRAND EST;MOUZON;2018;ARDENNES;01/02/2003;2853;1156;4009;;
6311303;Muséum d'Histoire Naturelle Henri-Lecoq;AUVERGNE;CLERMONT-FERRAND;2006;PUY DE DÔME;06/01/2002;16551;12178;28729;;
0836201;Musée du Rethelois et du Porcien;GRAND EST;RETHEL;2018;ARDENNES;01/02/2003;0;299;299;;
6319501;Musée Départemental de la Céramique Gallo-Romaine;AUVERGNE;LEZOUX;2006;PUY DE DÔME;01/02/2003;;;;F;
1003301;Musée Municipal;GRAND EST;BAR-SUR-AUBE;2018;AUBE;01/02/2003;;;;F;
6324701;Musée des Peintres de l'Ecole de Murols;AUVERGNE;MUROL;2006;PUY DE DÔME;01/02/2003;3633;101;3734;;
1038705;Maison de l'Outil  et de la Pensée Ouvrière;GRAND EST;TROYES;2018;AUBE;01/02/2003;17574;2818;20392;;
6347001;Musée Municipal Marcel Sahut;AUVERGNE;VOLVIC;2006;PUY DE DÔME;01/02/2003;614;2993;3607;;
1038704;Musée des Beaux-Arts (Musée Pic Saint-Loup);GRAND EST;TROYES;2018;AUBE;01/02/2003;5764;20766;26530;;"1038701 ; 1038704"
2105401;Musée du Vin de Bourgogne;BOURGOGNE;BEAUNE;2006;CÔTE D’OR;01/02/2003;20683;4104;24787;;
6730001;Musée de la Chartreuse;GRAND EST;MOLSHEIM;2018;BAS-RHIN;01/02/2003;5367;1596;6963;;
2115401;Musée du Pays Châtillonnais - Trésor de Vix;BOURGOGNE;CHATILLON-SUR-SEINE;2006;CÔTE D’OR;01/02/2003;12452;3453;15905;;
6737201;Musée de l'Image Populaire de Pfaffenhoffen;GRAND EST;PFAFFENHOFFEN;2018;BAS-RHIN;2002-09-07 00:00:00;1172;862;2034;;
2142501;Musée Buffon;BOURGOGNE;MONTBARD;2006;CÔTE D’OR;01/02/2003;1776;5901;7677;;
6748208;Musée Alsacien;GRAND EST;STRASBOURG;2018;BAS-RHIN;01/02/2003;38258;27531;65789;;
2160301;Musée Municipal;BOURGOGNE;SEMUR-EN-AUXOIS;2006;CÔTE D’OR;01/02/2003;1682;3285;4967;;
6748213;Musée Tomi Ungerer;GRAND EST;STRASBOURG;2018;BAS-RHIN;18/04/2008;25000;25000;50000;;
5806201;Musée du Septennat;BOURGOGNE;CHATEAU-CHINON;2006;NIÈVRE;01/02/2003;17759;3441;21200;;
6751301;Musée J.F. Oberlin;GRAND EST;WALDERSBACH;2018;BAS-RHIN;01/02/2003;22322;7801;30123;;
7127001;Musée des Ursulines;BOURGOGNE;MACON;2006;SAONE ET LOIRE;01/02/2003;1730;6152;7882;;
6755001;Musée de la Bataille du 6 Août 1870;GRAND EST;WOERTH;2018;BAS-RHIN;01/02/2003;1452;940;2392;;
